,Country,City,Latitude,Longitude,Temp,Humidity,Cloudiness,Wind Speed
4641,ca,grand falls,47.05,-67.733333,277.5,64.0,1.0,2.0
22005,ke,konza,-1.75,37.1166667,290.15,93.0,75.0,1.5
40268,th,ratchaburi,13.536710999999999,99.81711700000001,293.193,87.0,0.0,1.2
20170,it,bronte,37.783333,14.833332999999998,286.29,87.0,0.0,3.6
13972,gr,nauplion,37.5636111,22.8075,276.343,84.0,0.0,0.95
8519,de,bad nenndorf,52.333333,9.366667,272.39,100.0,0.0,2.6
20368,it,cortona,43.266667,11.983333,283.743,86.0,0.0,5.45
13243,gm,essau,13.4838889,-16.534722199999997,293.15,77.0,0.0,3.1
44900,us,goldsboro,35.3847222,-77.9930556,294.82,68.0,1.0,4.6
37269,ru,novaya igirma,57.1334,103.9112,266.368,77.0,56.0,1.15
17732,in,ghogha,21.683332999999998,72.283333,295.468,55.0,0.0,3.4
40803,tw,meinung,22.900833300000002,120.54333329999999,296.81,69.0,20.0,1.0
30620,ph,urdaneta,15.976110999999998,120.57111100000002,294.243,90.0,64.0,1.3
20220,it,caravaggio,45.5,9.633333,283.38,87.0,75.0,0.5
3654,br,pinheiro,-2.516667,-45.083333,298.593,89.0,88.0,1.4
33558,ro,miclesti,46.816666999999995,27.833333000000003,279.15,81.0,0.0,4.1
36302,ru,kholtoson,50.2981,103.3097,271.043,79.0,88.0,1.15
43493,us,ames,42.0347222,-93.61972220000001,274.44,74.0,1.0,5.7
31541,pt,camarate,38.80358,-9.128085,284.72,81.0,75.0,4.1
29174,ph,mulanay,13.522222,122.40416699999999,298.268,92.0,56.0,2.65
2098,bh,manama,26.236111100000002,50.5830556,298.15,57.0,5.0,4.1
29570,ph,prinza,14.19607,121.136958,300.15,74.0,75.0,2.1
43581,us,erlanger,39.0166667,-84.6008333,281.14,93.0,90.0,2.6
24398,mx,salto de agua,17.616667,-92.366667,305.15,52.0,5.0,3.6
16516,id,subang,-6.57,107.756667,295.193,91.0,0.0,1.9
4640,ca,grande-riviere,48.383333,-64.5,273.15,89.0,90.0,1.65
32903,ro,ditrau,46.816666999999995,25.516667,276.218,95.0,92.0,1.9
31718,pt,penafiel,41.208348,-8.282847,282.15,66.0,40.0,4.6
44282,us,excelsior springs,39.3391667,-94.2258333,278.13,80.0,90.0,2.6
20419,it,fisciano,40.766667,14.8,281.37,87.0,0.0,1.0
7144,co,palestina,1.7236240000000003,-76.134028,287.843,100.0,92.0,0.75
9912,dk,aakirkeby,55.068666,14.925412,274.15,100.0,92.0,3.1
11844,fr,montgeron,48.705431,2.45039,278.87,87.0,0.0,3.1
30822,pk,kanganpur,30.766285999999997,74.12310699999999,289.093,56.0,0.0,3.95
4110,br,taquaritinga do norte,-7.9,-36.05,294.968,98.0,80.0,2.3
23332,mx,allende,18.15,-94.4,301.15,61.0,20.0,10.3
12268,gb,ayr,55.45,-4.616667,276.15,74.0,20.0,3.1
25296,ng,jega,12.2175,4.379167,297.693,62.0,32.0,1.6
39845,sn,thiadiaye,14.416666699999999,-16.7,294.15,77.0,0.0,3.1
19609,in,tindwari,25.616667,80.533333,289.968,50.0,0.0,1.2
8360,cz,vejprnice,49.73007,13.277113,271.4,97.0,90.0,1.0
7988,cz,ivanovice na hane,49.304928000000004,17.093292,279.15,93.0,0.0,1.0
28228,ph,guiguinto,14.833332999999998,120.88333300000001,299.82,74.0,75.0,2.1
3335,br,maraial,-8.783333,-35.833333,294.043,92.0,20.0,2.2
13810,gr,koutselion,39.58888889999999,20.9141667,270.468,88.0,12.0,0.55
8864,de,gaggenau,48.8,8.333333,274.15,87.0,32.0,1.45
13911,gr,megara,38.0,23.3455556,279.51,87.0,0.0,2.7
18741,in,namagiripettai,11.466667,78.266667,294.518,93.0,36.0,1.2
8430,cz,zruc nad sazavou,49.744364000000004,15.103751,274.12,80.0,0.0,2.6
21742,jp,saku,36.216667,138.48333300000002,280.15,33.0,20.0,5.1
22276,li,triesenberg,47.1166667,9.5333333,274.69,97.0,68.0,2.6
19293,in,sankarpur,22.848056,88.455278,300.15,83.0,40.0,2.6
20968,it,schio,45.716667,11.35,280.06,87.0,75.0,1.0
20414,it,figline valdarno,43.616667,11.466667,286.15,76.0,40.0,2.1
40568,tr,erbaa,40.668889,36.5675,282.15,87.0,75.0,5.1
30063,ph,santa magdalena,12.648,124.1093,298.968,100.0,68.0,3.7
33312,ro,ineu,47.083333,22.116667,281.15,87.0,92.0,1.5
25,af,deh rawud,32.624131,65.459659,280.293,60.0,0.0,0.9
28093,ph,dolores,14.0165,121.4011,296.393,100.0,68.0,1.85
14108,gr,peraia,40.5002778,22.925,280.15,70.0,0.0,1.5
32530,ro,caldararu,44.45,24.95,273.943,78.0,56.0,1.25
38800,ru,uvarovo,51.984858,42.261474,257.368,55.0,0.0,3.2
22790,mg,antsirabe,-19.85,47.033333299999995,281.493,87.0,8.0,1.65
33700,ro,nuseni,47.1,24.2,279.15,93.0,90.0,0.5
10741,es,camargo,43.407436,-3.884978,284.15,66.0,20.0,4.1
7774,cu,vertientes,21.2594444,-78.1463889,296.15,64.0,20.0,6.7
10803,es,estepona,36.427879,-5.145451,285.39,76.0,0.0,3.6
7977,cz,hranice,50.303473,12.17667,270.54,92.0,1.0,2.35
29930,ph,san miguel,9.9869,124.3411,302.15,62.0,20.0,0.5
18669,in,mulbagal,13.166667000000002,78.4,292.143,93.0,80.0,1.3
7563,cr,atenas,9.978058,-84.380319,296.13,60.0,20.0,3.6
1675,be,nandrin,50.5,5.4166669999999995,279.48,65.0,0.0,4.1
2047,bg,sabla,43.533333299999995,28.5333333,277.15,100.0,40.0,3.95
44198,us,red wing,44.5625,-92.53361109999999,275.25,32.0,1.0,1.5
21642,jp,nihommatsu,37.583333,140.433333,281.15,36.0,20.0,5.7
5365,ch,herzogenbuchsee,47.187406,7.707457000000001,274.13,100.0,90.0,1.5
39524,si,izola,45.536944399999996,13.661944400000001,285.5,76.0,76.0,4.1
33797,ro,parva,47.4,24.55,275.618,97.0,92.0,1.15
43327,us,mount vernon,38.316,-88.9106,281.77,93.0,90.0,4.6
7285,co,san antero,9.374101,-75.758909,302.15,79.0,20.0,5.7
27184,ph,bakhawan,11.2067,123.9634,299.768,100.0,88.0,4.9
36988,ru,medvedok,57.389129000000004,50.035096,258.893,80.0,0.0,3.15
23142,mu,calebasses,-20.111666699999997,57.5538889,299.15,88.0,75.0,2.6
45406,us,san lorenzo,18.1913889,-65.9613889,297.15,60.0,40.0,3.6
24518,mx,silao,20.933332999999998,-101.43333299999999,300.15,20.0,20.0,2.15
25134,na,mariental,-24.6333333,17.966666699999998,296.15,78.0,0.0,1.5
9595,de,schmelz,49.433333000000005,6.85,276.49,75.0,32.0,1.5
27549,ph,bugasong,11.0439,122.0659,300.118,94.0,68.0,4.35
17421,in,chhatarpur,24.9,79.6,292.043,26.0,0.0,3.45
1859,bf,dedougou,12.4666667,-3.4666667,298.718,53.0,8.0,1.35
27284,ph,bangar,16.8936,120.4243,293.518,88.0,0.0,1.15
25644,nl,oud-beijerland,51.817051,4.417294,279.48,81.0,90.0,4.6
26169,np,kathmandu,27.7166667,85.3166667,286.15,66.0,20.0,5.1
26757,pe,ramon castilla,-4.2569444,-69.9594444,298.15,100.0,75.0,1.0
24937,mx,zaragoza,21.283333,-97.716667,297.093,75.0,88.0,4.6
9653,de,sinsheim,49.255278000000004,8.877222,274.718,83.0,24.0,2.7
26621,pe,chilca,-12.5333333,-76.7333333,293.093,92.0,20.0,2.65
11398,fr,bayeux,49.281062,-0.705711,278.15,93.0,0.0,4.1
18000,in,jaynagar,26.583333000000003,86.15,292.793,70.0,0.0,4.9
27049,ph,anilao,12.714022,121.51241499999999,299.243,100.0,36.0,4.1
16575,id,wonosobo,-7.0425,109.8851,293.143,92.0,64.0,1.35
7593,cr,la suiza,9.85238,-83.61330699999999,296.83,64.0,20.0,6.2
21062,it,tortoli,39.925556,9.657222,291.15,34.0,0.0,3.1
42966,us,plant city,28.0183333,-82.1130556,296.96,60.0,1.0,3.1
20762,it,penne,42.45,13.916667000000002,292.15,37.0,0.0,4.1
45806,us,weslaco,26.1591667,-97.9905556,301.68,26.0,1.0,2.2
34362,ro,stoina,44.683333000000005,23.633333,280.15,70.0,0.0,3.6
29424,ph,paolbo,13.7136,123.2496,298.493,90.0,64.0,3.85
37856,ru,ramon,51.915695,39.336087,264.15,56.0,0.0,1.0
24898,mx,yajalon,17.233333,-92.333333,294.893,95.0,36.0,1.3
36221,ru,kataysk,56.288999999999994,62.5841,260.143,72.0,0.0,4.2
30113,ph,santo domingo,15.0736,120.7619,299.85,78.0,75.0,2.1
5661,cl,la ligua,-32.433333000000005,-71.233333,288.15,87.0,0.0,1.5
40029,tc,cockburn harbour,21.4833333,-71.5333333,296.718,100.0,12.0,9.15
3944,br,sao gabriel,-30.333333000000003,-54.316667,295.518,87.0,44.0,1.9
16106,hu,tomorkeny,46.617160999999996,20.043569,281.15,100.0,90.0,4.5
6919,co,guarne,6.280456,-75.443537,290.15,82.0,75.0,1.5
45897,us,burke,38.7933333,-77.2719444,294.8,77.0,1.0,7.95
43392,us,washington,40.7036111,-89.4072222,282.41,66.0,40.0,3.6
30071,ph,santa maria,14.4719,121.4286,300.15,74.0,75.0,2.1
25804,no,brekstad,63.683333,9.683333,268.11,53.0,0.0,2.6
9104,de,kerpen,50.866667,6.7,278.33,91.0,0.0,2.6
40095,th,bang ban,14.373945,100.48527800000001,299.15,100.0,40.0,2.6
22703,ly,tripoli,32.8925,13.18,292.15,45.0,44.0,4.1
31376,pl,tarnowskie gory,50.448546,18.851463,272.15,92.0,88.0,0.5
21419,jp,kaita,34.366667,132.55,287.85,24.0,0.0,6.2
24404,mx,san antonio la isla,19.161111,-99.570833,296.0,28.0,40.0,6.7
16685,ie,monasterevan,53.1405556,-7.066388900000001,275.68,100.0,75.0,1.0
30784,pk,hingorja,27.210882,68.415977,293.15,64.0,0.0,3.1
6187,cn,luqiao,28.580834999999997,121.37714799999999,290.943,83.0,64.0,1.2
41842,ua,verkhnya syrovatka,50.82902,34.958613,262.618,83.0,12.0,3.75
18070,in,kalamb,19.05,73.95,287.293,90.0,0.0,0.85
8818,de,felsberg,51.133333,9.416667,272.15,92.0,75.0,1.0
15408,hu,bekecs,48.15,21.183332999999998,278.15,86.0,90.0,1.0
43193,us,alton,38.890555600000006,-90.1841667,280.86,87.0,90.0,4.1
46804,zw,beitbridge,-22.216666699999998,30.0,294.793,93.0,12.0,2.65
13334,gr,agrafa,39.137222200000004,21.65,271.218,74.0,20.0,0.5
12294,gb,bebington,53.35,-3.016667,277.15,100.0,75.0,3.1
38811,ru,vacha,55.8035,42.7709,258.843,65.0,20.0,3.25
14401,gr,zarkos,39.6166667,22.1333333,276.018,75.0,12.0,1.15
5408,ch,lutry,46.504872999999996,6.685161,276.14,80.0,20.0,1.0
21807,jp,suwa,36.033333,138.133333,280.15,33.0,20.0,5.1
46717,za,vredefort,-27.008048,27.364601,285.618,85.0,0.0,1.75
12362,gb,burnley,53.8,-2.233333,276.92,93.0,75.0,3.6
7749,cu,remedios,22.4947222,-79.5458333,296.15,69.0,20.0,6.7
19491,in,sorab,14.383332999999999,75.1,294.143,97.0,12.0,2.5
38500,ru,tashtyp,52.793889,89.898333,267.693,82.0,0.0,1.45
9369,de,neustadt,50.733333,11.75,274.15,86.0,0.0,3.6
26019,no,rosendal,59.983332999999995,6.016667,267.043,100.0,0.0,1.45
5120,ca,winnipeg,49.883333,-97.166667,262.15,47.0,20.0,5.7
19174,in,raniganj,23.616667,87.133333,292.243,90.0,0.0,1.6
25925,no,kvelde,59.183333,9.983333,267.61,67.0,88.0,2.1
11040,es,silla,39.366667,-0.416667,288.15,41.0,0.0,6.7
1000,az,mincivan,39.029348,46.718471,289.143,46.0,64.0,3.3
15417,hu,berettyoujfalu,47.216667,21.55,281.15,87.0,92.0,1.5
19500,in,srinagar,30.216666999999998,78.783333,282.368,86.0,0.0,1.1
35316,ru,bay-khaak,51.166667,94.5,266.268,79.0,0.0,0.95
5902,cn,dashiqiao,40.637318,122.502508,280.843,38.0,48.0,1.95
21936,jp,yao,34.616667,135.6,286.66,68.0,0.0,5.1
35024,rs,urosevac,42.370556,21.155278,277.61,65.0,0.0,0.5
7356,co,santa marta,11.240791,-74.19904,303.15,58.0,40.0,9.3
21604,jp,muroran,42.317221999999994,140.988056,281.15,33.0,40.0,5.1
1197,ba,sarajevo,43.85,18.3833333,278.15,80.0,0.0,1.5
38446,ru,svirsk,52.983332999999995,103.397778,273.368,80.0,76.0,3.05
38874,ru,verkhniy kurkuzhin,43.695555999999996,43.274722,277.23,93.0,90.0,5.0
13305,gp,pointe-noire,16.2333333,-61.783333299999995,297.15,83.0,75.0,1.0
1132,ba,konjic,43.6519444,17.9613889,280.72,80.0,0.0,1.5
40200,th,nakhon phanom,17.410806,104.77855600000001,295.343,92.0,24.0,1.05
2634,br,candelaria,-29.666666999999997,-52.8,293.943,90.0,64.0,1.5
27412,ph,bialong,6.980556,124.88888899999999,298.268,70.0,44.0,1.95
26432,pa,guabito,9.5,-82.6166667,298.15,83.0,40.0,1.5
22106,km,domoni,-12.2569444,44.53194439999999,301.543,100.0,76.0,3.3
12861,gb,portgordon,57.65,-3.016667,275.86,80.0,75.0,8.2
36118,ru,kalinovskaya,43.573832,45.520899,278.293,97.0,92.0,4.35
30533,ph,topdac,16.5454,120.7196,293.518,88.0,0.0,1.15
39250,ru,zheleznodorozhnyy,57.912222,102.76527800000001,268.043,64.0,80.0,3.05
30646,ph,villanueva,15.783332999999999,120.55,299.15,78.0,75.0,2.1
28910,ph,malangas,7.6192,123.0255,300.468,76.0,0.0,3.1
11061,es,teruel,40.345073,-1.104106,281.15,87.0,0.0,0.5
32692,ro,ciurea,47.05,27.566667,279.15,81.0,0.0,4.1
7556,co,zarzal,4.394621,-76.071499,294.15,100.0,40.0,2.1
1585,be,kasterlee,51.25,4.95,279.65,81.0,90.0,4.6
26144,no,viksoyri,61.166667000000004,6.5833330000000005,258.943,96.0,0.0,1.1
36834,ru,livadiya,42.869167,132.676389,275.193,92.0,0.0,2.95
27649,ph,cabangan,15.158,120.0569,299.63,69.0,75.0,4.1
24947,mx,zirandaro,18.45,-100.983333,306.618,22.0,0.0,2.5
37650,ru,pioner,55.3166,85.9508,274.15,86.0,90.0,7.0
42977,us,riviera beach,26.775,-80.0583333,296.15,69.0,40.0,5.1
1022,az,ramana,40.442221999999994,49.980556,281.15,93.0,90.0,10.8
22322,lk,nawalapitiya,7.055,80.5358333,294.043,96.0,68.0,1.0
23833,mx,guaymas,27.933333,-110.9,300.15,24.0,5.0,6.7
9846,de,wesseling,50.833333,6.983333,278.49,91.0,0.0,2.6
1006,az,pirsagi,40.564032,49.8913,281.15,93.0,90.0,10.8
3253,br,lagoa seca,-7.15,-35.85,295.243,99.0,92.0,2.35
1567,be,hulshout,51.083333,4.783333,279.71,93.0,92.0,2.6
45582,us,alvin,29.423611100000002,-95.2438889,298.31,50.0,20.0,4.2
31007,pk,vihari,30.033333000000002,72.35,291.968,36.0,0.0,4.55
45010,us,dayton,39.758888899999995,-84.1916667,280.27,93.0,90.0,6.7
30951,pk,sanghar,26.046557999999997,68.9481,293.15,56.0,0.0,1.2
23858,mx,huandacareo,19.983333,-101.283333,299.15,21.0,5.0,5.1
16562,id,wanaraja,-7.1749,107.9808,289.968,91.0,0.0,0.85
21204,jo,tibnah,32.475547999999996,35.728436,282.15,87.0,40.0,5.1
40991,tz,matamba,-8.983333300000002,33.966666700000005,287.718,92.0,36.0,1.3
174,am,arevshat,40.0391667,44.5416667,287.15,82.0,40.0,4.1
18563,in,mangrol,25.333333,76.516667,288.468,46.0,0.0,1.4
21952,jp,yorii,36.116667,139.2,286.47,24.0,1.0,8.2
10790,es,ejea de los caballeros,42.126324,-1.137158,283.45,43.0,20.0,2.1
42263,us,coachella,33.6802778,-116.17305559999998,305.62,8.0,1.0,4.1
5775,cm,mbouda,5.633333299999999,10.25,289.268,96.0,20.0,1.45
32299,ro,beresti-bistrita,46.716667,26.833333000000003,280.15,93.0,90.0,4.6
12476,gb,droylsden,53.483332999999995,-2.15,276.81,93.0,90.0,1.5
45510,us,spearfish,44.4908333,-103.85888890000001,274.76,86.0,90.0,2.1
21167,jm,ocho rios,18.4166667,-77.1166667,300.15,78.0,75.0,4.1
32259,ro,barghis,45.983333,24.533333,279.63,87.0,92.0,1.5
16146,hu,veresegyhaz,47.645899,19.295354999999997,280.15,100.0,90.0,2.1
20550,it,lonate pozzolo,45.6,8.75,282.84,93.0,75.0,1.5
8567,de,beckum,51.75,8.033333,276.5,89.0,12.0,3.1
20677,it,muggia,45.603056,13.767222,285.54,76.0,76.0,4.1
17767,in,gopinathpur,22.65,86.06666700000001,290.443,62.0,0.0,1.05
1470,be,diksmuide,51.033333,2.8666669999999996,277.84,86.0,40.0,3.6
41661,ua,rivne,50.623079,26.22743,277.993,96.0,88.0,3.4
1226,ba,trn,44.8597222,17.236388899999998,286.15,54.0,0.0,4.1
26371,pa,caimito,8.55,-82.4333333,302.093,63.0,12.0,4.25
19759,in,virarajendrapet,12.2,75.8,297.943,89.0,88.0,0.9
38637,ru,tulskiy,44.513611,40.178889,278.343,100.0,92.0,2.6
39740,sl,daru,7.9919444,-10.8405556,298.243,82.0,8.0,3.9
41220,ua,chernyakhiv,50.456524,28.67018,275.443,95.0,92.0,5.35
16674,ie,longford,53.7333333,-7.8,276.768,96.0,64.0,5.7
9631,de,schwetzingen,49.378056,8.581944,275.643,87.0,24.0,2.5
35542,ru,buy,58.48066800000001,41.536992,261.518,84.0,88.0,4.35
36771,ru,lebyazhye,57.41585,49.523024,258.893,80.0,0.0,3.15
1396,be,berloz,50.7,5.216667,279.52,65.0,0.0,4.1
24815,mx,union hidalgo,16.466667,-94.833333,302.118,87.0,0.0,5.35
29236,ph,natulongan,7.531667,125.02361100000002,295.618,75.0,8.0,1.45
38847,ru,velikovechnoye,44.934018,39.754993,277.15,93.0,90.0,5.0
15591,hu,gyongyostarjan,47.813688,19.867242,280.15,100.0,90.0,2.1
19526,in,surajgarh,28.3124,75.7347,290.468,36.0,0.0,2.1
37116,ru,murmashi,68.815424,32.811469,266.15,73.0,75.0,3.0
3014,br,iconha,-20.8,-40.8,297.518,100.0,76.0,3.3
37935,ru,ryazanovskiy,55.133302,39.55141,258.718,57.0,0.0,3.4
1199,ba,serici,44.4652778,18.5580556,275.843,85.0,8.0,1.3
3101,br,itambacuri,-18.016667,-41.7,294.393,88.0,76.0,3.45
25056,my,port dickson,2.5228,101.7959,299.53,83.0,75.0,2.1
46189,uy,bella union,-30.25,-57.5833333,296.343,81.0,20.0,1.85
23573,mx,chicomuselo,15.766667000000002,-92.266667,292.843,84.0,64.0,0.85
8830,de,frankenberg,50.916667,13.033333,274.15,86.0,0.0,2.1
5600,ci,lakota,5.847523000000001,-5.681997,297.718,87.0,0.0,2.85
32169,ro,babana,44.9,24.7,273.793,93.0,36.0,0.75
3738,br,prata,-19.3,-48.916667,300.468,45.0,88.0,2.3
24829,mx,valle de santiago,20.383333,-101.2,299.15,21.0,5.0,5.1
11755,fr,levallois-perret,48.893889,2.2886349999999998,278.87,87.0,75.0,3.1
16242,id,cikupa,-6.228889,106.519444,300.15,83.0,20.0,3.1
2241,bo,tarija,-21.5166667,-64.75,289.15,72.0,75.0,0.75
23824,mx,guadalupe,25.683332999999998,-100.25,302.66,12.0,75.0,4.1
22902,mk,petrovec,41.938888899999995,21.615,277.15,80.0,0.0,1.0
36600,ru,krasnozavodsk,56.45,38.216667,264.493,81.0,36.0,4.35
39547,si,menges,46.1669444,14.575,279.99,100.0,90.0,1.0
1020,az,quba,41.362587,48.515186,280.993,82.0,56.0,1.95
855,au,horsham,-36.711311,142.199814,290.843,79.0,36.0,4.75
45661,us,garland,32.9125,-96.63861109999999,292.36,59.0,75.0,6.7
29137,ph,minanga,17.762603,121.727649,294.843,100.0,92.0,2.15
11238,fi,kangasala,61.466667,24.083333,261.22,92.0,0.0,0.5
14309,gr,toumba,40.9322222,22.5375,280.15,70.0,0.0,1.5
27517,ph,bualan,7.3958330000000005,124.306944,300.943,81.0,20.0,1.55
24350,mx,puruaran,19.1,-101.533333,297.15,27.0,5.0,4.1
14870,hn,el obraje,14.0,-86.4333333,295.743,63.0,8.0,1.2
36867,ru,lugovskoy,56.958488,64.528971,260.15,55.0,0.0,4.0
11187,et,lalibela,12.033333,39.033333,278.118,83.0,0.0,0.9
16052,hu,tapiosag,47.401998999999996,19.630468,280.85,100.0,90.0,2.1
31404,pl,wisla,49.656294,18.859105,277.65,93.0,90.0,0.5
17356,in,chakan,18.75,73.85,286.193,85.0,0.0,1.25
3133,br,itaqui,-29.133333,-56.55,297.618,79.0,36.0,2.9
30126,ph,santo nino,7.3277779999999995,125.705278,301.15,74.0,20.0,3.1
14297,gr,thivai,38.325,23.3188889,281.15,87.0,0.0,1.5
33799,ro,pascani,47.25,26.733333000000002,278.67,86.0,92.0,4.6
1930,bg,dalgopol,43.05,27.35,276.63,100.0,40.0,1.2
26200,nz,dargaville,-35.933333000000005,173.883333,295.718,83.0,0.0,3.45
22714,ma,azimur,33.289518,-8.342497999999999,284.868,98.0,64.0,3.5
622,at,hainburg,48.15,16.933332999999998,279.1,93.0,90.0,2.1
15337,hu,abaujszanto,48.283333,21.2,278.15,86.0,90.0,1.0
13914,gr,melissia,38.05,23.8333333,279.68,86.0,20.0,2.4
5677,cl,molina,-35.116667,-71.283333,296.15,40.0,0.0,2.6
1096,ba,dubravica,44.4419444,18.1180556,274.343,78.0,12.0,1.55
24736,mx,tlalpujahua,19.8,-100.166667,293.468,20.0,0.0,2.9
29621,ph,quinabigan,12.993604,121.47811599999999,296.868,100.0,12.0,0.95
37182,ru,nemchinovka,55.722885,37.360859999999995,263.82,52.0,0.0,3.0
5273,ch,arosa,46.777926,9.676206,272.77,92.0,75.0,1.5
8420,cz,zelezna ruda,49.137768,13.232492,273.15,100.0,90.0,1.0
22113,kn,charlestown,17.1333333,-62.6166667,297.58,69.0,75.0,6.2
16715,ie,swords,53.45972220000001,-6.2180556,275.62,93.0,75.0,1.5
16841,in,ahmadpur,18.7,76.93333299999999,292.693,34.0,0.0,3.5
36426,ru,kolyshley,52.7005,44.5367,254.693,45.0,0.0,1.6
19980,ir,semirom,31.414183,51.569443,271.718,69.0,0.0,1.15
1365,be,ardooie,50.983333,3.2,278.16,86.0,40.0,3.6
2286,br,alcantara,-2.4,-44.4,300.143,94.0,92.0,3.0
21762,jp,shido,34.323333,134.173333,285.58,32.0,0.0,3.6
35187,ru,arkhangelsk,64.5401,40.5433,269.15,100.0,75.0,6.0
14320,gr,tsaritsani,39.8833333,22.2333333,276.018,75.0,12.0,1.15
21107,it,velletri,41.683333000000005,12.783333,286.79,71.0,0.0,9.3
35310,ru,bavtugay,43.168084,46.834152,277.593,97.0,92.0,5.0
15868,hu,ocsod,46.9,20.4,281.15,100.0,90.0,1.0
819,au,collie,-33.362061,116.156174,287.743,86.0,8.0,5.7
46286,vc,chateaubelair,13.2833333,-61.25,298.15,88.0,75.0,3.1
11360,fr,antony,48.758283,2.305568,278.87,87.0,0.0,3.1
1146,ba,maglaj,44.5491667,18.0966667,274.343,78.0,12.0,1.55
42764,us,elsmere,39.7391667,-75.5983333,287.38,82.0,1.0,2.1
6342,cn,suzhou,31.311389000000002,120.61805600000001,290.15,88.0,90.0,4.0
947,au,ulverstone,-41.160259,146.18241899999998,287.218,86.0,64.0,7.8
18338,in,kot putli,27.716666999999998,76.2,290.543,41.0,0.0,3.85
23412,mx,atizapan,19.25,-99.55,296.02,28.0,40.0,6.7
39502,sg,singapore,1.2930556,103.8558333,299.6,78.0,75.0,0.5
18281,in,kishni,27.0247,79.2634,290.018,79.0,0.0,1.2
27709,ph,calamba,14.2118,121.1655,300.15,74.0,75.0,2.1
31814,pt,silvalde,40.993969,-8.626078999999999,282.15,66.0,40.0,4.6
24755,mx,tlaxcalancingo,19.033333,-98.266667,296.15,23.0,5.0,7.7
4438,ca,ayr,43.283333,-80.45,277.5,93.0,90.0,5.7
19466,in,siuri,23.916667,87.533333,293.143,91.0,0.0,2.5
29519,ph,pinili,17.9517,120.5278,297.15,78.0,40.0,1.0
41009,tz,missungwi,-2.85,33.0833333,290.118,100.0,92.0,2.9
44645,us,west milford,41.131111100000005,-74.3677778,282.38,93.0,90.0,2.1
7813,cz,adamov,49.301409,16.655487,277.95,93.0,0.0,1.0
21720,jp,rumoi,43.934444,141.642778,276.343,88.0,24.0,3.0
25462,nl,bedum,53.299126,6.604137,276.83,93.0,20.0,2.6
39731,sl,bindi,9.916666699999999,-11.45,298.443,57.0,20.0,3.05
5355,ch,gossau,47.416940000000004,9.251252000000001,274.11,96.0,48.0,2.6
21508,jp,komae,35.636389,139.574444,286.3,24.0,1.0,8.2
24902,mx,yautepec,18.883333,-99.06666700000001,298.15,24.0,40.0,7.7
14671,gt,santa lucia cotzumalguapa,14.333332999999998,-91.016667,297.5,70.0,20.0,0.3
41756,ua,staryy krym,45.028874,35.091738,275.793,100.0,56.0,3.3
261,am,haghartsin,40.7780556,44.9625,283.443,56.0,44.0,1.85
44789,us,middletown,41.4458333,-74.4233333,282.32,93.0,90.0,2.6
40983,tz,maposeni,-10.583333300000001,35.4,289.768,92.0,44.0,0.95
18007,in,jevargi,17.016667,76.766667,292.868,76.0,0.0,0.95
17635,in,durg,21.183332999999998,81.283333,292.293,57.0,0.0,1.4
18091,in,kamakhyanagar,20.933332999999998,85.55,294.018,96.0,56.0,0.9
44079,us,madison heights,42.485833299999996,-83.1052778,278.95,87.0,90.0,3.1
18237,in,khargupur,27.383333,81.983333,292.018,64.0,92.0,1.65
8793,de,erfurt,50.983333,11.033333,274.15,86.0,0.0,3.6
4431,ca,asbestos,45.783333,-71.93333299999999,279.15,75.0,40.0,1.5
25328,ng,ode,7.7899,5.7117,297.193,92.0,56.0,3.4
33332,ro,ivesti,45.683333000000005,27.516666999999998,276.543,94.0,56.0,4.05
14312,gr,triandria,40.6227778,22.9711111,280.15,70.0,0.0,1.5
14496,gt,jalapa,14.633332999999999,-89.983333,293.15,88.0,75.0,4.1
34327,ro,spring,45.966667,23.783333,280.15,87.0,92.0,1.5
41277,ua,eskhar,49.798663,36.588307,270.15,79.0,75.0,3.0
32227,ro,balta,44.886944,22.636944,272.243,86.0,8.0,0.85
22812,mg,mananjary,-21.216666699999998,48.3333333,297.968,100.0,76.0,1.9
3804,br,rio claro,-22.716667,-44.15,297.15,88.0,0.0,1.0
23384,mx,apatzingan,19.083333,-102.35,297.15,27.0,5.0,4.1
15718,hu,kocsord,47.939115,22.383333,280.15,100.0,88.0,1.5
11299,fi,turku,60.45,22.283333,263.15,92.0,0.0,1.0
37034,ru,mikhaylovskoye,43.099716,44.631637,277.343,100.0,92.0,0.15
27151,ph,bagac,14.5962,120.3928,299.8,69.0,75.0,4.1
29612,ph,quezon,15.5512,120.8147,299.15,78.0,75.0,2.1
24853,mx,villa de reyes,21.8,-100.93333299999999,296.15,28.0,75.0,9.3
45949,us,pulaski,37.0477778,-80.78,292.14,49.0,1.0,6.2
22878,mk,kratovo,42.0791667,22.181388899999998,277.15,80.0,0.0,1.0
45050,us,louisville,40.8372222,-81.25972220000001,279.15,87.0,90.0,4.1
1191,ba,radisici,43.2219444,17.543055600000002,283.15,76.0,20.0,1.0
37422,ru,ocher,57.890347,54.720195,258.193,76.0,0.0,3.65
17862,in,hazaribag,23.983333,85.35,288.968,66.0,0.0,1.15
21305,jp,hakui,36.883333,136.783333,283.17,76.0,20.0,3.1
12041,fr,saint-priest,45.696125,4.938915,278.1,86.0,0.0,1.5
26438,pa,icanti,9.2144444,-78.6833333,300.793,73.0,20.0,2.95
